source_id,url,observed_urls,domain,inferred_source_class,source_quality_grade_provisional,quality_grade_status,used_by_record_ids,used_by_names,used_by_documents,source_datasets,last_verified,editorial_note
src-e8084ad601,https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf,https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf,tarongagroup.com,ecosystem_or_investor,S4,domain-level provisional; claim-level review required,eco-011676c895|eco-041f94a932|eco-0472466e3b|eco-0910c6a1b8|eco-0ee72f3643|eco-1382beca0c|eco-14c3ae5491|eco-19b2efc4c3|eco-245ee10562|eco-2547cfa3d9|eco-27e8b9209f|eco-2f124648ff|eco-33fdf5736a|eco-386d1bafc5|eco-38a4b1462b|eco-3d7aa53504|eco-40c1f42b45|eco-45dcc52d4b|eco-464f216db8|eco-4d740886f5|eco-5638b12e4e|eco-5666fee4c0|eco-5c23300f07|eco-60743f32ba|eco-64abd89215|eco-6ae5dd14ce|eco-6c35fc1f04|eco-6c7187c20e|eco-75f370a732|eco-7e838a38af|eco-8193827662|eco-8270ee82b9|eco-9ca915bd79|eco-a230539c10|eco-a329982bde|eco-aa362f1908|eco-ac3df35530|eco-b4ee615d52|eco-b6555f852c|eco-b8b2c2dc3a|eco-bd9a4c9795|eco-c0702f2f71|eco-cc9ef0f55c|eco-cde840bf2c|eco-ceb0c66c6c|eco-cf84c296e4|eco-d078aa01fd|eco-d9f5ad34ba|eco-e110214de2|eco-e2d6b4ba2f|eco-e719041629|eco-ea055be119|eco-f0e13c6118,Allume|alvéole|Autocase|Bardee|bindi maps|Calumino|CarbonCure|Cerclos|cognian technologies|CONQA|DARBBASE|entelligent|EODev|EVERTY|Globechain|Groundfloor|Hubble|HydroLeap|Inspace|Intengle Climate Risk Solutions|Kabam Robotics|Liftango|Local Measure|mastt|measurabl|MPD Energy|NAAVA|neighbourlytics|omnyfy|one concern|OpenSpace|Portt|Powerstack|propella.ai|Qflow|que|scaler|SiteHive|Skenario Labs|SmartClean|Social Value Portal|SpaceCube|Switch Automation|tcpinpoint|Trendspek|uHoo|VOOX|Voyage Control|VRCollab|Wint Water Intelligence|WiredScore|Work Club|Ynomia,research/build_ecosystem_discovery_index.py|research/built_environment_ecosystem_discovery_index.csv|research/built_environment_ecosystem_discovery_index.md,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d491dbd132,https://taskher.co.uk/,https://www.taskher.co.uk/,taskher.co.uk,company_or_product,S2,domain-level provisional; claim-level review required,eco-ac0e63fbb1,TaskHer,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-766f000e34,https://tbsnews.net/bangladesh/sales-bookings-flats-plots-spaces-exceed-tk403cr-rehab-fair-1028536,https://www.tbsnews.net/bangladesh/sales-bookings-flats-plots-spaces-exceed-tk403cr-rehab-fair-1028536,tbsnews.net,independent_media,S3,domain-level provisional; claim-level review required,,,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4866803b79,https://tbsnews.net/interviews/real-estate-sector-struggling-survival-now-priority-1174326,https://www.tbsnews.net/interviews/real-estate-sector-struggling-survival-now-priority-1174326,tbsnews.net,independent_media,S3,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-be8ccc8fa7,https://teamsynco.com/,https://teamsynco.com/,teamsynco.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-3ad25993f6,Teamsynco,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-bbf9fe281a,https://techcrunch.com/2020/05/07/sidewalk-labs-shuts-down-toronto-project,https://techcrunch.com/2020/05/07/sidewalk-labs-shuts-down-toronto-project/,techcrunch.com,independent_media,S3,domain-level provisional; claim-level review required,org-sidewalk-labs-quayside-b7600cf,Sidewalk Labs / Quayside,research/global_real_estate_pioneers.md|research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7b6357c9ff,https://techcrunch.com/2021/06/01/softbank-backed-construction-giant-katerra-said-to-be-shutting-down-after-raising-billions,https://techcrunch.com/2021/06/01/softbank-backed-construction-giant-katerra-said-to-be-shutting-down-after-raising-billions/,techcrunch.com,independent_media,S3,domain-level provisional; claim-level review required,org-katerra-0503c58,Katerra,research/proptech_startup_universe.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-cc82680b0e,https://techcrunch.com/2024/03/05/brkz-emerges-from-stealth-with-8m,https://techcrunch.com/2024/03/05/brkz-emerges-from-stealth-with-8m/,techcrunch.com,independent_media,S3,domain-level provisional; claim-level review required,,,research/regional_proptech_landscape.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-68709d1136,https://technical.buildingsmart.org/services/bsdd,https://technical.buildingsmart.org/services/bsdd/,technical.buildingsmart.org,research_or_industry,S1,domain-level provisional; claim-level review required,,,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-de8f58659c,https://technical.buildingsmart.org/services/bsdd/data-structure,https://technical.buildingsmart.org/services/bsdd/data-structure/,technical.buildingsmart.org,research_or_industry,S1,domain-level provisional; claim-level review required,,,research/standards_interoperability_governance.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4fd84d8278,https://technical.buildingsmart.org/services/bsdd/using-the-bsdd-api,https://technical.buildingsmart.org/services/bsdd/using-the-bsdd-api/,technical.buildingsmart.org,research_or_industry,S1,domain-level provisional; claim-level review required,,,research/standards_interoperability_governance.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d01d6ffad1,https://technical.buildingsmart.org/standards/bcf,https://technical.buildingsmart.org/standards/bcf/,technical.buildingsmart.org,research_or_industry,S1,domain-level provisional; claim-level review required,BSI-BCF,BIM Collaboration Format (BCF),JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/standards_interoperability_governance.md|research/standards_registry.csv,full_corpus_source_inventory.csv|standards_registry.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7371941ca3,https://techstars.com/blog/colliers-proptech-accelerator-powered-by-techstars,https://www.techstars.com/blog/colliers-proptech-accelerator-powered-by-techstars,techstars.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/proptech_startup_universe.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f9167979a6,https://techstars.com/portfolio,https://www.techstars.com/portfolio,techstars.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-88acaf6cc8,https://teleo.ai/,https://www.teleo.ai/,teleo.ai,company_or_product,S2,domain-level provisional; claim-level review required,org-teleo-0fd6b99,Teleo,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-dbce2792fd,https://teleo.ai/technology,https://www.teleo.ai/technology/,teleo.ai,company_or_product,S2,domain-level provisional; claim-level review required,org-teleo-0fd6b99,Teleo,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4b06f66a68,https://terass.com/,https://terass.com/,terass.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-4f013c3c51,Terass,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-471256b729,https://testfit.io/,https://www.testfit.io/,testfit.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-254ae96284|org-testfit-cd578b3,TestFit,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/built_environment_ecosystem_discovery_index.csv|research/proptech_startup_universe.md|research/proptech_startups_agent.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b89cf04e00,https://testfit.io/customer-stories/cascadia-partners,https://www.testfit.io/customer-stories/cascadia-partners,testfit.io,company_or_product,S2,domain-level provisional; claim-level review required,QOC-004,Cascadia Partners,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-8bc97483bc,https://testfit.io/customer-stories/motif-architects,https://www.testfit.io/customer-stories/motif-architects,testfit.io,company_or_product,S2,domain-level provisional; claim-level review required,QOC-001,Motif Architects,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-fa3e242daf,https://testfit.io/customer-stories/trusteel-buildings,https://www.testfit.io/customer-stories/trusteel-buildings,testfit.io,company_or_product,S2,domain-level provisional; claim-level review required,QOC-003,TruSteel Buildings,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f11136f20a,https://testfit.io/customer-stories/ware-malcomb,https://www.testfit.io/customer-stories/ware-malcomb,testfit.io,company_or_product,S2,domain-level provisional; claim-level review required,QOC-002,Ware Malcomb,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7bdc8bed1e,https://thedailystar.net/business/banking/news/jcx-developments-offers-premium-housing-solutions-prime-bank-clients-3980406,https://www.thedailystar.net/business/banking/news/jcx-developments-offers-premium-housing-solutions-prime-bank-clients-3980406,thedailystar.net,independent_media,S3,domain-level provisional; claim-level review required,,,JCX_Meeting_Dossier_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d2b99ee11a,https://thedailystar.net/news/technology/news/bangladeshs-construction-procurement-still-runs-phone-calls-and-whatsapp-startup-wants-change-4250786,https://www.thedailystar.net/news/technology/news/bangladeshs-construction-procurement-still-runs-phone-calls-and-whatsapp-startup-wants-change-4250786,thedailystar.net,independent_media,S3,domain-level provisional; claim-level review required,org-proq-cf33256,ProQ,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4cfbd37195,https://thedailystar.net/supplements/new-home/news/faster-simpler-home-finance-brac-bank-plc-4255186,https://www.thedailystar.net/supplements/new-home/news/faster-simpler-home-finance-brac-bank-plc-4255186,thedailystar.net,independent_media,S3,domain-level provisional; claim-level review required,,,JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ae9ceb276d,https://thedailystar.net/tech-startup/news/fractional-land-investment-platform-jomee-jomaa-launched-3444451,https://www.thedailystar.net/tech-startup/news/fractional-land-investment-platform-jomee-jomaa-launched-3444451,thedailystar.net,independent_media,S3,domain-level provisional; claim-level review required,org-jomee-jomaa-d8b40e9,Jomee-Jomaa,research/regional_companies_agent.csv|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-4674af09a7,https://thedemexgroup.com/,https://thedemexgroup.com/,thedemexgroup.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-96174a303e,Thedemexgroup,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-fdbb4e30ae,https://therealdeal.com/national/2024/12/09/easyknock-suddenly-shuts-down,https://therealdeal.com/national/2024/12/09/easyknock-suddenly-shuts-down/,therealdeal.com,company_or_product,S2,domain-level provisional; claim-level review required,org-easyknock-980472f,EasyKnock,research/proptech_startup_universe.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-131e722b8a,https://today.thefinancialexpress.com.bd/public/print/10m-investment-for-real-estate-dev-1551026076,https://today.thefinancialexpress.com.bd/public/print/10m-investment-for-real-estate-dev-1551026076,today.thefinancialexpress.com.bd,company_or_product,S2,domain-level provisional; claim-level review required,,,research/regional_proptech_landscape.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-55e01e31f1,https://togal.ai/,https://www.togal.ai/,togal.ai,company_or_product,S2,domain-level provisional; claim-level review required,org-togal-ai-d6d6a17,Togal.AI,research/final_coverage_assurance.md|research/final_residual_additions.csv,final_residual_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-8f897f67dc,https://toggle.co.jp/,https://toggle.co.jp/,toggle.co.jp,company_or_product,S2,domain-level provisional; claim-level review required,eco-80a8722218,Toggle,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-cdc56c6d50,https://tomo.com/,https://tomo.com/,tomo.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-1b90a14856,Tomo,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2d3667f53b,https://tothesource.com/,https://tothesource.com,tothesource.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-82d81cf9e8,Tothesource,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-ac9fbb0dea,https://tour24.io/,https://www.tour24.io,tour24.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-9125bfc717,Tour24,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-87ea413fd6,https://tracfloapp.com/,https://tracfloapp.com/,tracfloapp.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-b8588c8b19,Tracfloapp,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f09741da96,https://track3d.ai/,https://track3d.ai/,track3d.ai,company_or_product,S2,domain-level provisional; claim-level review required,org-track3d-778aadb,Track3D,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-e0f78228f2,https://track3d.ai/newsroom,https://track3d.ai/newsroom/,track3d.ai,company_or_product,S2,domain-level provisional; claim-level review required,org-track3d-778aadb,Track3D,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-03c8923200,https://track3d.ai/reality-intelligence-platform,https://track3d.ai/reality-intelligence-platform/,track3d.ai,company_or_product,S2,domain-level provisional; claim-level review required,org-track3d-778aadb,Track3D,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d4a57746c7,https://trane.com/commercial/north-america/us/en/about-us/newsroom/case-studies/controls/a-journey-to-exceeding-decarbonization-goals-through-ai-enabled-building-technology.html,https://www.trane.com/commercial/north-america/us/en/about-us/newsroom/case-studies/controls/a-journey-to-exceeding-decarbonization-goals-through-ai-enabled-building-technology.html,trane.com,company_or_product,S2,domain-level provisional; claim-level review required,QOC-031,Trane donation/collection facilities,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-90df3f6cbb,https://trashie.io/,https://www.trashie.io/,trashie.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-c927f2506d,Trashie,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7a8988c41b,https://travelio.com/en/faq,https://www.travelio.com/en/faq,travelio.com,company_or_product,S2,domain-level provisional; claim-level review required,org-travelio-bdec63d,Travelio,research/coverage_gap_additions.csv|research/coverage_gap_audit.md,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-14acad8372,https://travelio.com/tpm,https://www.travelio.com/tpm,travelio.com,company_or_product,S2,domain-level provisional; claim-level review required,org-travelio-bdec63d,Travelio,research/coverage_gap_additions.csv,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7f6015f810,https://travtus.com/,https://www.travtus.com,travtus.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-e05bbf71cd|eco-ed82fe1be2,Travtus,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-bd642c5d6a,https://trendspek.com/,https://trendspek.com/,trendspek.com,company_or_product,S2,domain-level provisional; claim-level review required,org-trendspek-f3aa791,Trendspek,research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-21cf6a4ea0,https://trimble.com/downloads/4K6TJvfQn5fT6yn253RiEK/0c3ad99e7eb9457eebd5237b09a745b7/trimble-sustainability-report-2022.pdf,https://www.trimble.com/downloads/4K6TJvfQn5fT6yn253RiEK/0c3ad99e7eb9457eebd5237b09a745b7/trimble-sustainability-report-2022.pdf,trimble.com,company_or_product,S2,domain-level provisional; claim-level review required,QOC-011,Saunders Construction,research/quantified_outcome_case_library.csv,full_corpus_source_inventory.csv|quantified_outcome_case_library.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-14809666e6,https://trimble.com/en/solutions/trimble-construction-one,https://www.trimble.com/en/solutions/trimble-construction-one,trimble.com,company_or_product,S2,domain-level provisional; claim-level review required,org-trimble-77e0db1,Trimble,research/coverage_gap_additions.csv|research/coverage_gap_audit.md,coverage_gap_additions.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-d8f31a43b1,https://trimble.com/en/trimble-ventures,https://www.trimble.com/en/trimble-ventures,trimble.com,company_or_product,S2,domain-level provisional; claim-level review required,,,research/final_coverage_assurance.md|research/startup_coverage_final_audit.md,full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-abf12d5a8b,https://trubrics.com/,https://www.trubrics.com/,trubrics.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-4ee8d44ded|eco-791ed4cb72,howie ai|trubrics,research/built_environment_ecosystem_discovery_index.csv|research/discovery_universe_qa.md,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-93eda96868,https://trunktools.com/,https://trunktools.com/,trunktools.com,company_or_product,S2,domain-level provisional; claim-level review required,org-trunk-tools-844cca9,Trunk Tools,research/startup_core_additions.csv|research/startup_coverage_additions.csv,full_corpus_source_inventory.csv|startup_core_additions.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b51345cfb3,http://trustandwill.com/,http://trustandwill.com,trustandwill.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-28a384ffb1,Trust & Will,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-0ea2eaf793,https://trustlayer.io/,https://trustlayer.io/,trustlayer.io,company_or_product,S2,domain-level provisional; claim-level review required,eco-2e0a0788ee,TrustLayer,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-034ba14a3c,https://trustup-group.com/,https://trustup-group.com/,trustup-group.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-3086ecddee,Trustup,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-6b9464b16f,https://truzo.app/,https://www.truzo.app/,truzo.app,company_or_product,S2,domain-level provisional; claim-level review required,org-truzo-5012b1e,Truzo,JCX_Global_PropTech_Intelligence_Atlas_2026-08-30.md|JCX_Second_Pass_Strategy_PropTech_Startups_2026-08-29.md|research/regional_companies_agent.csv|research/regional_proptech_landscape.md,full_corpus_source_inventory.csv|regional_companies_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-7d99337bbc,https://trydownstream.com/,https://www.trydownstream.com/,trydownstream.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-42d683149f,Downstream,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b95c06133e,https://tumble.to/,https://www.tumble.to/,tumble.to,company_or_product,S2,domain-level provisional; claim-level review required,eco-b5f56c0ed1,Tumble,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-011797d4a0,https://turbotenant.com/,https://www.turbotenant.com,turbotenant.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-f099cec4ce,TurboTenant,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-b2190db13d,https://turn.ai/,https://turn.ai/,turn.ai,company_or_product,S2,domain-level provisional; claim-level review required,eco-691f0a4ecb,Turn,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-9afb14cd90,https://turnerconstruction.com/,https://www.turnerconstruction.com/,turnerconstruction.com,company_or_product,S2,domain-level provisional; claim-level review required,org-turner-construction-7925c54,Turner Construction,research/global_real_estate_pioneers_agent.csv,full_corpus_source_inventory.csv|global_real_estate_pioneers_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-fde1b87f80,https://turno.com/,https://turno.com,turno.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-d67b29f959,Turno,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-3361916dd2,https://turntide.com/,https://www.turntide.com/,turntide.com,company_or_product,S2,domain-level provisional; claim-level review required,org-turntide-35dea2f,Turntide,research/proptech_startup_universe.md|research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-2f661d23d7,https://tvasta.construction/,https://tvasta.construction/,tvasta.construction,company_or_product,S2,domain-level provisional; claim-level review required,eco-92d728eb67,Tvasta,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-309a3e8b0a,https://uhooair.com/,https://uhooair.com/,uhooair.com,company_or_product,S2,domain-level provisional; claim-level review required,org-uhoo-7143ba7,uHoo,research/proptech_startups_agent.csv,full_corpus_source_inventory.csv|proptech_startups_agent.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-0935fb7359,https://unacast.com/,https://www.unacast.com/,unacast.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-2468562976,Unacast,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
src-f8be73cd09,https://unbane.com/,https://www.unbane.com/,unbane.com,company_or_product,S2,domain-level provisional; claim-level review required,eco-63735d6414,unbane,research/built_environment_ecosystem_discovery_index.csv,built_environment_ecosystem_discovery_index.csv|full_corpus_source_inventory.csv,2026-08-30,"The URL is normalized for identity. Source class/quality are provisional; authority, scope and claim support require editorial review."
