discovery_id,display_name,name_variants_json,record_type_signals_json,qualified_entity_ids_json,evidence_stage,discovery_only,source_layers_json,source_layer_count,domains_json,candidate_urls_json,profile_urls_json,yc_company_ids_json,yc_batches_json,yc_status_signals_json,ecosystems_json,ecosystem_count,ecosystem_source_row_ids_json,ecosystem_source_row_count,ecosystem_status_signals_json,category_signals_json,lifecycle_signals_json,jcx_tier_signals_json,region_signals_json,country_signals_json,location_signals_json,employee_count_signals_json,description_signals_json,source_urls_json,source_url_count,identity_resolution_methods_json,needs_identity_review,identity_notes_json,snapshot_date,publication_note
dsc-6e98babdc0d3,StruxHub,"[""StruxHub""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""struxhub.com""]","[""https://struxhub.com/""]","[""https://brickmortar.vc/portfolio""]",[],[],[],"[""Brick & Mortar Ventures""]",1,"[""eco-src-2a04f28ed3e8""]",1,"[""Active investment""]",[],[],[],[],[],[],[],[],"[""https://brickmortar.vc/portfolio"",""https://struxhub.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-b78954f568f7,Sublime Systems,"[""Sublime Systems""]","[""organization""]","[""org-sublime-systems-b5e57c0""]",qualified_core,false,"[""qualified_core""]",1,"[""sublime-systems.com""]","[""https://sublime-systems.com/""]",[],[],[],[],[],0,[],0,[],"[""electrochemical low-carbon cement manufacturing""]","[""L10"",""L5""]","[""B""]",[],"[""United States""]",[],[],[],"[""https://sublime-systems.com/"",""https://sublime-systems.com/our-process"",""https://sublime-systems.com/sublime-cement""]",3,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-4c73c6000320,Suburban Jungle,"[""Suburban Jungle""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""suburbanjunglegroup.com""]","[""https://suburbanjunglegroup.com/""]","[""https://moderneventures.com/portfolio/suburban-jungle""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-b9cd6af4f77d""]",1,"[""Exited (displayed)""]","[""Passport""]",[],[],[],[],[],[],"[""Digital B2B2C matching platform — Partnering with with brokers and agents to help buyers find their perfect community and dream home. Aquired by @properties. — Passport""]","[""https://moderneventures.com/portfolio/suburban-jungle"",""https://suburbanjunglegroup.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-0e6cb37b45c3,SubVysion,"[""SubVysion""]","[""organization""]","[""org-subvysion-47747d0""]",qualified_core,false,"[""qualified_core"",""yc_real_estate_construction_2026-08-30""]",2,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/subvysion""]","[""33313""]","[""S2026""]","[""Active""]",[],0,[],0,[],"[""ConTech / construction operations"",""Underground utility mapping""]","[""L1 Land/site; L4 Design/BIM; L5 Construction"",""L5""]","[""A"",""B""]",[],"[""US"",""United States""]","[""San Francisco""]","[""2""]","[""Autonomous rovers to make the ‘Google Maps’ of underground utilities"",""We build centimeter-accurate 3D maps of underground utilities to help construction contractors dig safer and faster. With underground intelligence, contractors can avoid dangerous utility strikes and costly project delays.""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/subvysion""]",2,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-2f2f7f92597f,Sugarliving,"[""Sugarliving""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""sugarliving.com""]","[""https://sugarliving.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-d5d0764564ca""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://sugarliving.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e4469bf131b9,SuiteSpot,"[""SuiteSpot""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""suitespottechnology.com""]","[""https://suitespottechnology.com/""]","[""https://ret.vc/portfolio""]",[],[],[],"[""RET Ventures Portfolio""]",1,"[""eco-src-4f58b7c6bb09""]",1,"[""Portfolio company displayed""]",[],[],[],[],[],[],[],"[""SuiteSpot Property maintenance operations and capital project management software built for multifamily. The Company’s software engages and connects all four major stakeholders: central leadership, onsite staff, residents, and contractors. Digital workflow tools include make ready, vendor engagement, work orders, resident engagement, preventative maintenance, and capital project tracking. Year of investment 2024 Stage at Investment All Early Real Estate Focus All Multifamily View WEbsite""]","[""https://ret.vc/portfolio"",""https://suitespottechnology.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7a432bfa58f8,Super,"[""Super""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""hellosuper.com""]","[""https://hellosuper.com/""]","[""https://moderneventures.com/portfolio/super""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-07d7eaa37fc4""]",1,"[""Portfolio/Passport listing displayed""]","[""Investment""]",[],[],[],[],[],[],"[""Making homeownership as easy as renting — A subscription service technology platform and concierge service to manage all home service needs — Investment""]","[""https://hellosuper.com/"",""https://moderneventures.com/portfolio/super""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-b5251a6af82d,Superlight,"[""Superlight""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://2150.vc/investments/superlight""]",[],[],[],"[""2150""]",1,"[""eco-src-378381e835c0""]",1,"[""Investment displayed; current status not inferred""]",[],[],[],"[""United Kingdom""]",[],[],[],"[""Superlight Superlight's design enables the unlock of cheaper and lighter electric trucks via a completely novel chassis and motor configuration.""]","[""https://2150.vc/investments/superlight""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-1b2681246407,SwiftConnect,"[""SwiftConnect""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""swiftconnect.io""]","[""https://swiftconnect.io/""]","[""https://spark.jllt.com/portfolio""]",[],[],[],"[""JLL Spark""]",1,"[""eco-src-e582d4992a87""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""Enabling flexible work by connecting the right people to the right space, at the right time. View website""]","[""https://spark.jllt.com/portfolio"",""https://swiftconnect.io/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-b97f9830e228,Swire Properties,"[""Swire Properties""]","[""organization""]","[""org-swire-properties-64248d6""]",qualified_core,false,"[""qualified_core""]",1,"[""swireproperties.com""]","[""https://swireproperties.com/""]",[],[],[],[],[],0,[],0,[],[],"[""L10"",""L7"",""L8""]","[""B""]",[],"[""Hong Kong""]",[],[],[],"[""https://swireproperties.com/""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-a0440f74a882,Switch Automation,"[""Switch Automation""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-894abff7ac3f""]",1,"[""Alumni/support history displayed""]",[],[],[],[],[],[],[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-1f6c3a0b21c8,Switchautomation,"[""Switchautomation""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""switchautomation.com""]","[""https://switchautomation.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-b6c95b115a78""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://switchautomation.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-41452ad7d387,Switchee,"[""Switchee""]","[""organization""]","[""org-switchee-205db60""]",qualified_core,false,"[""qualified_core""]",1,"[""switchee.co""]","[""https://switchee.co/""]",[],[],[],[],[],0,[],0,[],"[""Smart housing energy""]","[""L10"",""L8""]","[""C""]",[],"[""United Kingdom""]",[],[],[],"[""https://pilabs.vc/portfolio?sort=date_desc"",""https://switchee.co/""]",2,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-a9af4a5270a2,Table22,"[""Table22""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""table22.com""]","[""https://table22.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-ad6e26d50f91""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://table22.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-200ab523b743,Tailorbird,"[""Tailorbird""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tailorbird.com""]","[""https://tailorbird.com/""]","[""https://moderneventures.com/portfolio/tailorbird""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-0832d8b8f6ba""]",1,"[""Exited (displayed)""]","[""Investment""]",[],[],[],[],[],[],"[""Revolutionizing renovations — AI software that makes preconstruction faster, easier, and more cost effective — Investment""]","[""https://moderneventures.com/portfolio/tailorbird"",""https://tailorbird.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-11b2a7445d36,Tailos,"[""Tailos""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tailos.com""]","[""https://tailos.com/""]","[""https://moderneventures.com/portfolio/tailos""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-0ed6bdcdf961""]",1,"[""Portfolio/Passport listing displayed""]","[""Passport""]",[],[],[],[],[],[],"[""Commercial property maintenance robots — AI-powered robots autonomously clean complex indoor environments — Passport""]","[""https://moderneventures.com/portfolio/tailos"",""https://tailos.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e71a08a4000f,Taiyo.AI,"[""Taiyo.AI""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-b201480c42a1""]",1,"[""Selected for 2026 Top 50""]","[""Enhanced productivity , Top 50 2026""]",[],[],[],[],[],[],"[""Enhanced productivity , Top 50 2026""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7ea52b98ccbf,Takeem,"[""Takeem""]","[""organization""]","[""org-takeem-1d723c2""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,[],[],"[""https://nar-reach.com/dubai-land-department-second-century-ventures-celebrate-start-of-reach-middle-east"",""https://nar-reach.com/news""]",[],[],[],"[""NAR REACH Middle East""]",1,"[""eco-src-cf6fc23b32d7""]",1,"[""2026 cohort""]","[""Digital rental platform""]","[""L3"",""L6""]","[""B""]","[""Middle East""]","[""United Arab Emirates""]",[],[],"[""Digital rental platform with tenant pre-qualification and rental-income protection.""]","[""https://nar-reach.com/dubai-land-department-second-century-ventures-celebrate-start-of-reach-middle-east"",""https://nar-reach.com/news""]",2,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-db1046f97117,Tandem,"[""Tandem""]","[""organization""]","[""org-tandem-93731a1""]",qualified_core,false,"[""qualified_core""]",1,[],[],"[""https://ycombinator.com/companies/tandem-2""]",[],[],[],[],0,[],0,[],"[""CRE leasing/deal data""]","[""L12"",""L6""]","[""B""]",[],"[""United States""]",[],[],[],"[""https://ycombinator.com/companies/tandem-2""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-3e0bc6bc817a,Tangelo,"[""Tangelo""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tangelo.ai""]","[""https://tangelo.ai/""]","[""https://spark.jllt.com/portfolio""]",[],[],[],"[""JLL Spark""]",1,"[""eco-src-ad291a670dfa""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""Reimagining onboarding with simple, engaging new hire experiences to support your growing team. View website""]","[""https://spark.jllt.com/portfolio"",""https://tangelo.ai/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-26fad957ce20,Tangible,"[""Tangible""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tangiblematerials.com""]","[""https://tangiblematerials.com/""]","[""https://pilabs.vc/portfolio""]",[],[],[],"[""Pi Labs""]",1,"[""eco-src-a78ab32a2f37""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],"[""AI for smarter design and material decisions Est. 2021. United States. <br> Founded by Nicole Granath and Anneli Tostar. <br> Last Funding Round: Seed""]","[""https://pilabs.vc/portfolio"",""https://tangiblematerials.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-3599f0022136,Tapi,"[""Tapi""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tapihq.com""]","[""https://tapihq.com/en-gb""]","[""https://nar-reach.com/uk""]",[],[],[],"[""NAR REACH UK""]",1,"[""eco-src-ea9e1cb60fb7""]",1,"[""2026 cohort (or current page cohort)""]",[],[],[],"[""United Kingdom""]",[],[],[],"[""Helping property managers streamline repairs and maintenance by connecting tenants, landlords and trades through a leading platform used across 450,000+ homes in Australia & New Zealand.""]","[""https://nar-reach.com/uk"",""https://tapihq.com/en-gb""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-04c4d689f115,Taronga RealTechX,"[""Taronga RealTechX""]","[""program_ecosystem""]","[""org-taronga-realtechx-632296d""]",qualified_core,false,"[""qualified_core""]",1,"[""tarongagroup.com""]","[""https://tarongagroup.com/realtechx""]",[],[],[],[],[],0,[],0,[],"[""RealTech pilot ecosystem index""]","[""L10"",""L12""]","[""C""]",[],"[""Australia""]",[],[],[],"[""https://tarongagroup.com/realtechx""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-cb8799d43fff,TaskEasy,"[""TaskEasy""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""workwave.com""]","[""https://workwave.com/""]","[""https://moderneventures.com/portfolio/taskeasy""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-948fbbb6a5b7""]",1,"[""Exited (displayed)""]","[""Investment""]",[],[],[],[],[],[],"[""SaaS based maintenance platform with advanced scheduling, dispatching, routing, and financial management — Enables businesses to streamline processes, reduce costs, and maintain a competitive edge. Acquired by Workwave. — Investment""]","[""https://moderneventures.com/portfolio/taskeasy"",""https://workwave.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-9b801715d991,TaskHer,"[""TaskHer""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""taskher.co.uk""]","[""https://taskher.co.uk/""]","[""https://nar-reach.com/uk""]",[],[],[],"[""NAR REACH UK""]",1,"[""eco-src-a367fdcb474f""]",1,"[""2026 cohort (or current page cohort)""]",[],[],[],"[""United Kingdom""]",[],[],[],"[""TaskHer helps households and organisations book trusted female tradespeople through an automated platform and the UK’s largest network of tradeswomen.""]","[""https://nar-reach.com/uk"",""https://taskher.co.uk/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-a1c733613646,TaxProper,"[""TaxProper""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/taxproper""]","[""12627""]","[""S2019""]","[""Acquired""]",[],0,[],0,[],"[""Real-estate finance / insurtech""]","[""L3 Capital/finance; L9 Portfolio/asset; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""Chicago, IL, USA""]","[""8""]","[""TaxProper helps large Real Estate owners manage their property taxes."",""TaxProper is an enterprise SaaS solution that acquires real-time property tax data, encodes local tax rules, and contains all of the operational workflows associated with property tax management. Our core products automate property tax payments, forecast future property tax liability, and help large real estate operators manage their property tax appeals.""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/taxproper""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-1712e9791a45,tcpinpoint,"[""tcpinpoint""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",[],[],[],"[""Taronga RealTechX / Asset Impact""]",1,"[""eco-src-b80c2a4172dc""]",1,"[""Alumni/support history displayed""]",[],[],[],[],[],[],[],[],"[""https://tarongagroup.com/wp-content/uploads/2025/07/RealTechX-Asset-Impact-Booklet-2025-1.pdf""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7ea75d5c7920,Teamsynco,"[""Teamsynco""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""teamsynco.com""]","[""https://teamsynco.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-c964e77fae1b""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://teamsynco.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-3dea3fdbd9a3,Teleo,"[""Teleo""]","[""organization""]","[""org-teleo-0fd6b99""]",qualified_core,false,"[""qualified_core""]",1,"[""teleo.ai""]","[""https://teleo.ai/""]",[],[],[],[],[],0,[],0,[],"[""supervised autonomy for heavy machinery""]","[""L10"",""L5""]","[""A""]",[],"[""United States""]",[],[],[],"[""https://cemexventures.com/top-50-2025"",""https://teleo.ai/"",""https://teleo.ai/technology""]",3,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-2dfd23969f61,Tenant Turner,"[""Tenant Turner""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tenant-turner""]","[""969""]","[""S2015""]","[""Acquired""]",[],0,[],0,[],"[""Property operations / housing""]","[""L6 Marketing/sales; L7 Occupancy/tenant; L8 FM/maintenance; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""San Francisco""]","[""15""]","[""Tenant Turner helps property managers eliminate vacancy. We streamline your rental process from leads to lease by listing your rentals on all the major rental sites; pre-qualifying prospects via web, phone, and email; and schedule showings with a leasing agent, lockbox, or lock."",""We help residential property managers eliminate vacancy.""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tenant-turner""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-81350dadb00b,Terass,"[""Terass""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""terass.com""]","[""https://terass.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-109655cc0dc5""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://terass.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-5c37062594b1,TestFit,"[""TestFit""]","[""organization""]","[""org-testfit-cd578b3""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""testfit.io""]","[""https://testfit.io/""]","[""https://moderneventures.com/portfolio/testfit""]",[],[],[],"[""Moderne Ventures / Passport""]",1,"[""eco-src-1944749090b8""]",1,"[""Portfolio/Passport listing displayed""]","[""Generative feasibility"",""Passport""]","[""L1"",""L4""]","[""A""]",[],"[""United States""]",[],[],"[""AI site feasibility designs — Developers, architects and contractors maximize site potential and get the right deals done faster — Passport""]","[""https://moderneventures.com/portfolio/testfit"",""https://testfit.io/""]",2,"[""exact_normalized_name_with_domain_corroboration"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-88420afcdb12,Thedemexgroup,"[""Thedemexgroup""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""thedemexgroup.com""]","[""https://thedemexgroup.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-7d70afd82e85""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://thedemexgroup.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-7e858823f5ef,TigerEye,"[""TigerEye""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tigereye""]","[""25267""]","[""S2022""]","[""Acquired""]",[],0,[],0,[],"[""ConTech / construction operations""]","[""L5 Construction; L12 Data/intelligence""]","[""A""]",[],"[""US""]","[""San Francisco""]","[""30""]","[""AI for Construction"",""TigerEye eliminates bullsh*t so construction professionals can focus on building the infrastructure that makes our world work""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tigereye""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-06fe0987be93,Tikal Industries,"[""Tikal Industries""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-5ddf42b85ea5""]",1,"[""Selected for 2026 Top 50""]","[""Green construction""]",[],[],[],[],[],[],"[""Green construction""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-1d5de99790df,Tire Swing,"[""Tire Swing""]","[""organization""]","[""org-tire-swing-eca8d51""]",qualified_core,false,"[""qualified_core""]",1,[],[],"[""https://ycombinator.com/companies/tire-swing""]",[],[],[],[],0,[],0,[],"[""Affordable-housing compliance""]","[""L8""]","[""B""]",[],"[""United States""]",[],[],[],"[""https://ycombinator.com/companies/tire-swing""]",1,"[""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-1b3730185a50,Togal.AI,"[""Togal.AI""]","[""organization""]","[""org-togal-ai-d6d6a17""]",qualified_core,false,"[""built_environment_ecosystem_discovery_index"",""qualified_core""]",2,"[""togal.ai""]","[""https://togal.ai/""]","[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-a5ccdcb1b0bf""]",1,"[""Selected for 2026 Top 50""]","[""AI-assisted construction takeoff drawing analysis and estimating collaboration"",""Enhanced productivity""]","[""L12"",""L4"",""L5""]","[""A""]",[],"[""United States""]",[],[],"[""Enhanced productivity""]","[""https://cemexventures.com/top-50"",""https://cemexventures.com/top-50-startups/togal-ai"",""https://togal.ai/""]",3,"[""exact_normalized_name"",""qualified_core_identity""]",false,[],2026-08-30,Qualified-core identity; individual claims still require editorial review.
dsc-41b2c114fcb5,Toggle,"[""Toggle""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""toggle.co.jp""]","[""https://toggle.co.jp/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-83402b5e4712""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://toggle.co.jp/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-e3727af97db0,Tolemi,"[""Tolemi""]",[],[],discovery_only,true,"[""yc_real_estate_construction_2026-08-30""]",1,[],[],"[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tolemi""]","[""1502""]","[""W2017""]","[""Active""]",[],0,[],0,[],"[""Real-estate software / adjacent""]","[""L7 Occupancy/tenant; L12 Data/intelligence""]","[""B""]",[],"[""US""]","[""Boston""]","[""20""]","[""A smart city technology platform that helps state and local governments take a data-driven approach to ensure safe, stable, and affordable housing."",""Data integration & insights for state and local governments""]","[""https://ycombinator.com/companies/industry/real-estate-and-construction"",""https://ycombinator.com/companies/tolemi""]",2,"[""source_native_yc_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-8ea15993f66a,Tolveet,"[""Tolveet""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,[],[],"[""https://cemexventures.com/top-50""]",[],[],[],"[""CEMEX Ventures Top 50 ConTech 2026""]",1,"[""eco-src-cc44ceb31086""]",1,"[""Selected for 2026 Top 50""]","[""Future of construction""]",[],[],[],[],[],[],"[""Future of construction""]","[""https://cemexventures.com/top-50""]",1,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
dsc-cc4b1d81ab4b,Tomo,"[""Tomo""]",[],[],discovery_only,true,"[""built_environment_ecosystem_discovery_index""]",1,"[""tomo.com""]","[""https://tomo.com/""]","[""https://metaprop.com/portfolio""]",[],[],[],"[""MetaProp""]",1,"[""eco-src-99d2e1f9c7cf""]",1,"[""Active/portfolio""]",[],[],[],[],[],[],[],[],"[""https://metaprop.com/portfolio"",""https://tomo.com/""]",2,"[""source_native_ecosystem_identity""]",false,[],2026-08-30,"Discovery presence is not operating, traction, outcome, security or JCX-fit evidence."
