ecosystem,ecosystem_type,company_name,company_url,official_source_url,source_page_type,source_capture_date,status,status_note,region,category,official_description,discovery_only,name_source
NAR REACH US Residential,NAR REACH regional accelerator,AssociationOnline,https://associationonline.com/,https://www.nar-reach.com/us-residential,official regional cohort gallery,2026-08-30,2026 cohort (or current page cohort),Current regional cohort/gallery status as displayed on the official REACH page.,United States,,"Delivers a comprehensive HOA data and transparency solution designed to reduce closing delays, mitigate risk, and provide specialized support that empowers agents to navigate HOA transactions confidently and drive client loyalty.",true,official linked cohort gallery domain; display-name normalized
NAR REACH US Residential,NAR REACH regional accelerator,BrokerBot,https://brokerbot.ai/,https://www.nar-reach.com/us-residential,official regional cohort gallery,2026-08-30,2026 cohort (or current page cohort),Current regional cohort/gallery status as displayed on the official REACH page.,United States,,"The AI teammate for real estate - a secure, enterprise-grade platform that understands a brokerage’s business rules, integrates with their existing tools, and performs meaningful daily tasks so agents and brokers can grow the business and create exceptional client experiences.",true,official linked cohort gallery domain; display-name normalized
NAR REACH US Residential,NAR REACH regional accelerator,LotRoll,https://lotroll.com/,https://www.nar-reach.com/us-residential,official regional cohort gallery,2026-08-30,2026 cohort (or current page cohort),Current regional cohort/gallery status as displayed on the official REACH page.,United States,,"Bringing the manufactured housing market online with the data, infrastructure, and tools needed to help industry professionals serve millions of families in one of housing’s most overlooked segments.",true,official linked cohort gallery domain; display-name normalized
NAR REACH US Residential,NAR REACH regional accelerator,MaxHome,https://maxhome.ai/,https://www.nar-reach.com/us-residential,official regional cohort gallery,2026-08-30,2026 cohort (or current page cohort),Current regional cohort/gallery status as displayed on the official REACH page.,United States,,"Transaction intelligence platform streamlining compliance, automating workflows, and reducing manual operational work for brokerages and agents.",true,official linked cohort gallery domain; display-name normalized
NAR REACH US Residential,NAR REACH regional accelerator,StackWrap,https://stackwrap.com/,https://www.nar-reach.com/us-residential,official regional cohort gallery,2026-08-30,2026 cohort (or current page cohort),Current regional cohort/gallery status as displayed on the official REACH page.,United States,,"Centralized command center that wraps your existing tech, tools, and third-party systems into a single, secure dashboard while providing visibility into agent engagement and tech adoption rates.",true,official linked cohort gallery domain; display-name normalized
Pi Labs,built-world accelerator/investor,Airmo,https://www.airmo.io/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,GREENHOUSE GAS MONITORING FROM SPACE Est. 2022. Germany. <br> Founded by Daria Stepanova. <br> Last Funding Round: Pre-Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,alrik,https://www.alrik.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI for Construction Transport Est. 2022. Sweden. <br> Founded by Nicholas Sundén-Cullberg & Axel Enblad. <br> Last Funding Round: Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,AMBR,https://ambr.company/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"Voice AI for high-stakes workplace conversations Est. 2022. United Kingdom. <br> Founded by Zoe Stones, Jamie Wood and Steph Newton. <br> Last Funding Round: Pre-Seed",true,official portfolio card text
Pi Labs,built-world accelerator/investor,artic,https://artic.works/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI Software Powering Offsite Construction Est. 2021. United Kingdom. <br> Founded by Tom Darlow. <br> Last Funding Round: Pre-Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,AUTOSITU,https://autositu.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI-native development planning review. Est. 2025. Michigan. USA. Founded by Asher Lin and George Zhai. Last Funding Round: Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,bite.engineering,https://bite.engineering/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI agents automating workflows for engineers. Est. 2025. London. United Kingdom. Founded by Daniel Anyanya and El-Amin Ahmed. Last Funding Round: Pre-Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,companion.energy,https://companion.energy/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,Smarter energy management for complex environments. Est. 2022. Ghent. Belgium. Founded by Thomas Vyncke and Jonas Verstraeten. Last Funding Round: Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,complimind,https://complimind.co.uk/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,Compliance management for healthcare estates and facilities Est. 2023. London. United Kingdom. Founded by Dr. Carl-Magnus v. Behr and Dr. Jan H. Blümel. Last Funding Round: Pre-Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,Conduit,https://www.conduit.app/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI Agents for Customer Service Est. 2023. United States. <br> Founded by Cole Rubin and Punn Kam . <br> Last Funding Round: Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,Cyb3r Operations,https://www.cyb3roperations.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,UNCOVERING & DISMANTLING HIDDEN CYBER THREATS ACROSS THE WEB Est. 2021. United Kingdom. <br> Founded by Vincent Cook. <br> Last Funding Round: Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,Elyos ai,https://elyos.ai/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"AI Agents for Field Services Est. 2023. London. United Kingdom. Founded by Philippa Brown, Adrian Johnston, and Panos Stravopodis. Last Funding Round: Series A.",true,official portfolio card text
Pi Labs,built-world accelerator/investor,firmus,https://www.firmus.ai/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Exited,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,MITIGATING RISKS IN DESIGN STAGE USING AI Est. 2019. Israel. <br> Founded by Shir Abecasis. <br> Exited.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,GENIA,https://www.genia.design/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,REVOLUTIONISING CONSTRUCTION WITH GENERATIVE DESIGN Est. 2022. United Kingdom. <br> Founded by Zhihao Zhao and Robin Li. <br> Last Funding Round: Pre-Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,howie ai,https://www.trubrics.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI-powered knowledge platform for the AEC industry Est. 2024. Vienna. Austria. Founded by Ewa Lenart. Last Funding Round: Pre-Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,kertos,https://kertos.io/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"FULLY AUTOMATED PRIVACY COMPLIANCE PLATFORM Est. 2021. Germany. <br> Founded by Dr. Killian Schmidt, Alexander Prams and Johannes Hussak. <br> Last Funding Round: Series A",true,official portfolio card text
Pi Labs,built-world accelerator/investor,Kestrix,https://www.kestrix.io/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,MACHINE-LEARNING ENERGY SURVEYANCE Est. 2022. United Kingdom. <br> Founded by Matt Goodridge & Lucy Lyons. <br> Last Funding Round: Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,movable voice,https://movablevoice.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,Voice AI giving HQ direct insight to the frontline. Est. 2025. London. United Kingdom. Founded by Yan Zhang and Marko Stapfner. Last Funding Round: Pre-Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,Pathways,https://pathwaysai.co/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"AI-powered EPDs for material manufacturers Est. 2022. United States. <br> Founded by Leise Sandeman, Alex Cooper. <br> Last Funding Round: Pre-Seed",true,official portfolio card text
Pi Labs,built-world accelerator/investor,Responsibly,https://responsibly.tech/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"FAST AI FOR GREENER SUPPLY CHAIN INSIGHTS Est. 2021. Denmark. <br> Founded by Thomas Andersson, Christian Lauritzen, Daniel Stănilă. <br> Last Funding Round: Seed",true,official portfolio card text
Pi Labs,built-world accelerator/investor,RIIICO,https://riiico.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"Transforming manufacturing with AI-powered 3D models of industrial spaces Est. 2021. Germany. United Kingdom. <br> Founded by Felix Fink, Patrick Mertens and Jan Büchsenschütz. <br> Last Funding Round: Seed",true,official portfolio card text
Pi Labs,built-world accelerator/investor,Sorair technologies,https://www.sorair.co.uk/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"MILITARY-GRADE SURVEILLANCE SYSTEMS Est. 2O21. United Kingdom. <br> Founded by Kunmi Oludoyi, Adebayo Popoola and Raza Rubbani. <br> Last Funding Round: Pre-Seed",true,official portfolio card text
Pi Labs,built-world accelerator/investor,sorted,https://www.sortedtech.io/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"AI-powered robotics to sort recyclable materials Est. 2022. United Kingdom. <br> Founded by Arthur Goujon, Luis Espinosa. <br> Last Funding Round: Seed",true,official portfolio card text
Pi Labs,built-world accelerator/investor,stockoss,https://www.stockoss.com/en,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,Decentralized logistics platform Est. 2018. France. <br> Founded by Laurent Bonnet & Franck Nussbaumer. <br> Last Funding Round: Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,storage share,https://storage-share.nl/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,Online marketplace for more accessible storage solutions Est. 2016. Netherlands. <br> Founded by Julian Doorten & Niels van Eck. <br> Last Funding Round: Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,Tangible,https://tangiblematerials.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI for smarter design and material decisions Est. 2021. United States. <br> Founded by Nicole Granath and Anneli Tostar. <br> Last Funding Round: Seed,true,official portfolio card text
Pi Labs,built-world accelerator/investor,trubrics,https://www.trubrics.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI agents for RE finance teams Est. 2022. London. United Kingdom. Founded by Jeff Kayne and Joel Hodgson. Last Funding Round: Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,unbane,https://www.unbane.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,Voice AI replacing construction admin. Est. 2025. Columbus. Ohio. Founded by Kumi Walker and Markell Baldwin. Last Funding Round: Pre-Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,untap health,https://www.untaphealth.com/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,VIRAL OUTBREAK EARLY WARNING SYSTEM Est. 2021. United Kingdom. <br> Founded by Claire Trant. <br> Last Funding Round: Seed.,true,official portfolio card text
Pi Labs,built-world accelerator/investor,Verbaflo,https://www.verbaflo.ai/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,"Powerful voice and chat AI built for property teams. Est. 2024. London. United Kingdom. Founded by Sayantan Biswas, Abhishek Garg, VP Singh and Dan Smith. Last Funding Round: Seed.",true,official portfolio card text
Pi Labs,built-world accelerator/investor,Veridue,https://www.veridue.ai/,https://pilabs.vc/portfolio,official portfolio page,2026-08-30,Active/portfolio,Status is shown only when the Pi Labs card says Exited; otherwise portfolio membership is recorded without an operating-status assertion.,,,AI due diligence for energy infrastructure investors. Est. 2024. London. United Kingdom. Founded by Daniel Csonth and Xander van den Eelaart. Last Funding Round: Pre-Seed.,true,official portfolio card text
RET Ventures AI Accelerator,rental-housing AI accelerator,brightplace,https://www.brightplace.ai/,https://www.ret.vc/portfolio/,official AI accelerator company card,2026-08-30,AI accelerator company,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,brightplace Brightplace is building foundational data and discovery infrastructure for a rental ecosystem increasingly shaped by AI-mediated search. Year of investment Real Estate Focus Multifamily View WEbsite,true,official company card text
RET Ventures AI Accelerator,rental-housing AI accelerator,LeasingAI,https://leasing.ai/,https://www.ret.vc/portfolio/,official AI accelerator company card,2026-08-30,AI accelerator company,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"LeasingAI LeasingAI is a first-of-its-kind AI optimization tool designed to maximize a property’s visibility across leading generative AI platforms. Through its comprehensive, data-intensive platform, LeasingAI enables multifamily property owners and operators to significantly increase visibility, improve identifiability, and optimize for Generative Engine Optimization platforms. Compatible with major generative AI platforms, including ChatGPT, Gemini, Grok, Claude, Perplexity and Copilot, LeasingAI effectively reshapes the narrative of a property, boosting its visibility and helping drive occupancy within AI search. Year of investment Real Estate Focus Multifamily View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Amenify,https://www.amenify.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Amenify Amenify is a one-stop platform shop for trusted services, including on-site fitness, dog walks, cleanings, and community events. Apartment owners use white-label technology to enhance their asset and eliminate work for the onsite team and residents get top-tier services at an affordable rate. Year of investment 2017 Stage at Investment All Seed Real Estate Focus All Multifamily View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Applause,https://applausehq.com/,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Applause Applause is a fintech platform whose purpose is to help companies hire, motivate and retain service workers by providing better financial benefits & incentives to their employees. When service employees' wages are higher, paid faster, and enhanced with performance bonuses, everyone wins – businesses have enough workers, employees' financial lives are better, and customers receive prompt and friendly service. Year of investment 2022 Stage at Investment All Seed Real Estate Focus All Other View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Azibo,https://www.azibo.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Azibo Azibo is a financial platform for landlords, offering rent collection, banking, insurance, loans and more. Year of investment 2021 Stage at Investment All Early Real Estate Focus All Multifamily Single-Family View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Billee,https://www.billee.ai/,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Billee Billee is a comprehensive SaaS utility billing platform that consolidates data, automates tasks, and provides intelligent recommendations to improve accuracy, efficiency, and transparency throughout the utility billing process. Billee also offers real-time oversight of meter assets, predicts anomalies, and provides proactive alerts with the goal of improving customer experience while also enhancing property NOI Year of investment 2025 Stage at Investment All Seed Real Estate Focus All Multifamily Single-Family View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Checkpoint ID,https://mrisoftware.checkpointid.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Checkpoint ID Checkpoint ID is the multifamily industry's leading ID verification service. The service allows instant verification of any government issued ID and all passports throughout the world. The service begins at the point of a tour, saving time and allowing for an additional layer of safety for leasing professionals. Year of investment 2018 Stage at Investment All Seed Real Estate Focus All Multifamily View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Conservation Labs,https://conservationlabs.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,Conservation Labs Conservation Labs' mission is to enable cost effective and sustainable water utilizing a non-invasive monitor. The device tracks water and mechanical use via sound in order to identify usage and mitigate liability by detecting leaks. Year of investment 2020 Stage at Investment All Seed Real Estate Focus All Multifamily Single-Family Commercial Retail Other View WEbsite,true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Crew,,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,Crew Year of investment Stage at Investment All Seed Real Estate Focus All Single-Family Mixed Use Other View WEbsite,true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Engrain,https://www.engrain.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Engrain Engrain’s mission is to fundamentally transform the way people find, lease and manage property. A recognized leader in next-generation touring technology and map-based data visualization software, Engrain’s advanced integrations and technical flexibility offer solutions for any real-estate technology stack. Year of investment 2020 Stage at Investment All Early Real Estate Focus All Multifamily Storage View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Falkbuilt,https://falkbuilt.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Falkbuilt Falkbuilt is digitizing conventional construction with Digital Component Construction; a new process that improves an old idea. We use powerful technology to emulate proven stick build construction components, manufacturing super studs, digital horizontals and cladding and delivering these digital components onsite for fast, efficient and clean installations. Year of investment 2020 Stage at Investment All Late Real Estate Focus All Commercial Retail View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Fernish,https://fernish.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Fernish Fernish reinvents furniture rental with a premium a-la-carte subscription service featuring stylish furniture from Crate&Barrel, CB2, Floyd and more. Offering customers white-glove delivery, assembly, swapping and pick up. Multifamily partners receive a substantial revenue share, enabling them to monetize furniture transactions made by the 98% of residents who don't use fully-furnished living options. Year of investment 2018 Stage at Investment All Seed Real Estate Focus All Multifamily Single-Family View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Fitwel,https://www.fitwel.org,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Fitwel Fitwel is setting, and driving, the global standard for optimizing occupant health in the built world. Built on it’s pioneering evidence-based benchmarking, certification, and strategic data-insights platform, Fitwel presents healthy building strategies that boost tenant wellbeing and are leveraged by real estate owners, operators and investors to positively impact human capital and financial bottom lines across portfolios of assets. Year of investment 2022 Stage at Investment All Early Real Estate Focus All Multifamily Commercial Retail View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Funnel Leasing,https://funnelleasing.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Funnel Leasing Funnel is the industry-leading AI-powered Renter Management Software (RMS); a complete leasing and communication management tool that takes care of renters from inquiry through renewals from one single, secure CRM platform. Operators can then satisfy increased customer expectations while reducing talent turnover and costs in addition to cross-selling their portfolio properties and driving maximum productivity for leasing teams. Year of investment 2019 Stage at Investment All Early Real Estate Focus All Multifamily View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Fyxt,https://fyxt.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Fyxt Fyxt is a cloud-based mobile first operations platform that streamlines the management of NNN and other commercial real estate properties. The company provides property owners, asset managers, property management teams, tenants, and service providers with a powerful tool to work collaboratively on maintenance and property operations, increasing owners’ transparency into their portfolio and simplifying the process for tenants. Year of investment 2022 Stage at Investment All Seed Real Estate Focus All Commercial Mixed Use View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,GetCovered,https://www.getcovered.io,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"GetCovered Get Covered is re-inventing the way renter's insurance is purchased and tracked. Get Covered offers Renters Insurance, Master Policy, and a suite of other renter-facing products with white-labeled software that features compliance tracking, guaranteeing portfolios 100% compliance while creating operational efficiency for both centralized and onsite professionals. Year of investment 2021 Stage at Investment All Seed Real Estate Focus All Multifamily Single-Family View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,GiGstreem,https://gigstreem.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"GiGstreem Your network. Our responsibility. Internet shouldn’t be a compromise. Gigstreem delivers fast, dependable Managed WiFi built for multifamily property owners and residents. Together, we’re shaping the future of connected living. Year of investment 2019 Stage at Investment All Early Real Estate Focus All Multifamily Commercial Retail Other View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,InsideMaps,https://www.insidemaps.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"InsideMaps InsideMaps is a software platform that generates floorplans and high-definition 3D renderings of internal spaces from iPhone cameras. A powerful marketing/tours/renovation scoping tool, InsideMaps provides real estate professionals with a market-leading 3D rendering product at the most attractive price point in the market. Year of investment 2022 Stage at Investment All Early Real Estate Focus All Multifamily Single-Family Other View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Juno,https://www.juno.co,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Juno Juno is an integrated design company that works with developers to build sustainable apartment buildings. Juno is working to launch their newest product, an AI-powered owner's representative geared towards smaller developers focused on building urban infill housing. Juno integrates core design, delivery, and development activities to more efficiently develop a building at increased quality and speed, enhancing the resident experience and owner returns. Year of investment 2021 Stage at Investment All Early Real Estate Focus All Multifamily View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Kasa,https://kasa.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Kasa Kasa manages short-term rentals at properties nationwide, using its unique blend of proprietary technology and in-house real estate expertise. The brand delivers higher occupancy rates and increased operating income to property owners, while offering professionally-managed, stylishly-designed accommodations to guests at a sensible price. Year of investment 2020 Stage at Investment All Early Real Estate Focus All Multifamily Hospitality View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Lexicon Travel Technologies,https://lexicontravel.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Lexicon Travel Technologies Lexicon Travel Technologies offers personalized assistance to vacation rental property owners, with tools for content distribution and optimizations, revenue management, marketing, and merchandise strategies maximizing return on investment for online channel distribution. Year of investment 2017 Stage at Investment All Early Real Estate Focus All Other View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Lula,https://lula.life,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,Lula Lula is a technology platform that streamlines the maintenance process for property managers and their tenants. Year of investment 2022 Stage at Investment All Early Real Estate Focus All Multifamily Single-Family View WEbsite,true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Markerr,https://markerr.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Markerr Markerr is a catalyst for their customers, enabling them to go beyond the status quo by providing deep insight into the supply and demand dynamics around any location, for more accurate valuations and ultimately stronger ROI. Year of investment 2020 Stage at Investment All Early Real Estate Focus All Multifamily Commercial Retail Single-Family View WEbsite",true,official company card text
RET Ventures Portfolio,real-estate technology venture investor,Measurabl,https://www.measurabl.com,https://www.ret.vc/portfolio/,official portfolio company card,2026-08-30,Portfolio company displayed,"This records how the current official RET page presents the company; it does not independently establish operating, ownership, investment-exit, or customer status.",,,"Measurabl Measurabl is the world’s most widely adopted ESG (environmental, social, governance) data management solution for commercial real estate with properties across 80 countries subscribed. Measurabl helps companies measure, manage and disclose ESG performance, assess exposure to physical climate risk, and act on decarbonization and sustainable finance opportunities. Year of investment 2021 Stage at Investment All Late Real Estate Focus All Multifamily Commercial Retail Other Mixed Use View WEbsite",true,official company card text
